status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.subsection_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.print_section,response.docs.print_page,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The sneakers have been worn by Afghan fighters over multiple generations, but they’ve become a gruesome marker of the Taliban’s violent insurgency.",https://www.nytimes.com/2021/01/28/world/asia/taliban-sneakers-cheetahs.html,"The sneakers have been worn by Afghan fighters over multiple generations, but they’ve become a gruesome marker of the Taliban’s violent insurgency.","MAZAR-I-SHARIF, Afghanistan — The unassuming white leather high-top sneakers with green-and-yellow trim are a best seller for a roughly half-dozen shoe vendors in a sprawling bazaar in the northern city of Mazar-i-Sharif.",The New York Times,2021-01-28T15:56:03+0000,article,Foreign,World,Asia Pacific,News,nyt://article/a0f7d315-2975-5e23-89a8-0724cc4dc17b,1246,nyt://article/a0f7d315-2975-5e23-89a8-0724cc4dc17b,A,11,1546,1220,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"China has added restrictions, offered incentives and appealed to a sense of filial and national responsibility, in an effort to prevent about 300 million migrant workers from going home for the holiday.",https://www.nytimes.com/2021/01/28/world/asia/china-coronavirus-new-year.html,"China has added restrictions, offered incentives and appealed to a sense of filial and national responsibility, in an effort to prevent about 300 million migrant workers from going home for the holiday.","Every winter, Pang Qingguo, a fruit seller in northern China, makes the 800-mile trip to his ancestral home to celebrate the Lunar New Year, the biggest holiday of the year in China, with his family.",The New York Times,2021-01-28T08:21:12+0000,article,Foreign,World,Asia Pacific,News,nyt://article/a64b63c1-68b9-5e4f-96dd-ab7ab7457384,1332,nyt://article/a64b63c1-68b9-5e4f-96dd-ab7ab7457384,A,4,1546,1220,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The decision by Frontex comes after Hungary disregarded a ruling by the E.U.’s top court that the way the country handles asylum seekers violated the bloc’s law.,https://www.nytimes.com/2021/01/27/world/europe/frontex-hungary-eu-asylum.html,The decision by Frontex comes after Hungary disregarded a ruling by the E.U.’s top court that the way the country handles asylum seekers violated the bloc’s law.,"BRUSSELS — Frontex, the European Union agency responsible for monitoring the bloc’s external borders, announced on Wednesday that it was suspending operations in Hungary, which has ignored a court order to bring its asylum practices in line with European Union law.",The New York Times,2021-01-28T01:30:14+0000,article,Foreign,World,Europe,News,nyt://article/be1a08c5-3e9a-54b7-b79f-74c33d29990d,1075,nyt://article/be1a08c5-3e9a-54b7-b79f-74c33d29990d,A,11,1546,1220,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Thousands of protesters, many driving tractors, took to the streets of New Delhi on Tuesday. Who are they, and what do they want?",https://www.nytimes.com/2021/01/27/world/asia/india-farmer-protest.html,"Thousands of protesters, many driving tractors, took to the streets of New Delhi on Tuesday. Who are they, and what do they want?","At least one protester was killed and 300 police officers were injured after tens of thousands of farmers, many driving tractors, took to the streets of New Delhi on Tuesday to call for the repeal of contentious new agriculture laws.",The New York Times,2021-01-27T10:22:54+0000,article,Foreign,World,Asia Pacific,News,nyt://article/317042ee-2ec4-5cfb-b319-4ebde61fa080,687,nyt://article/317042ee-2ec4-5cfb-b319-4ebde61fa080,A,13,1546,1220,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Farm leaders continued to demand that Prime Minister Narendra Modi’s government repeal new, market-friendly laws, while trying to deflect blame for the chaos that gripped New Delhi.",https://www.nytimes.com/2021/01/27/world/asia/india-farmers-standoff-modi.html,"Farm leaders continued to demand that Prime Minister Narendra Modi’s government repeal new, market-friendly laws, while trying to deflect blame for the chaos that gripped New Delhi.","NEW DELHI — The violent outburst had receded, the farmers and their tractors had cleared the streets of New Delhi, but a large security presence still remained in parts of India’s capital on Wednesday, a sign of tense days ahead.",The New York Times,2021-01-27T20:15:49+0000,article,Foreign,World,Asia Pacific,News,nyt://article/32a2b8b8-d10a-58a7-9c6c-275978c92fc8,1431,nyt://article/32a2b8b8-d10a-58a7-9c6c-275978c92fc8,A,13,1546,1220,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"With just two years left in President Buhari’s tenure, can a new approach defeat the militants and bandits who are killing, kidnapping and traumatizing Nigeria’s people?",https://www.nytimes.com/2021/01/27/world/africa/nigeria-military-chiefs.html,"With just two years left in President Buhari’s tenure, can a new approach defeat the militants and bandits who are killing, kidnapping and traumatizing Nigeria’s people?","DAKAR, Senegal — When a former military ruler, Muhammadu Buhari, was first elected president in 2015, many Nigerians thought he would deliver on promises to defeat Islamist militants in the country’s northeast and ratchet down the violence.",The New York Times,2021-01-27T22:15:19+0000,article,Foreign,World,Africa,News,nyt://article/3f15a475-3aef-5e6c-8366-e619577b25ac,947,nyt://article/3f15a475-3aef-5e6c-8366-e619577b25ac,NA,NA,1546,1230,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"With a combination of threats, provocative acts and public appeals, Iran is jostling for attention from an administration preoccupied with spillover crises from the Trump years.",https://www.nytimes.com/2021/01/27/world/middleeast/iran-biden-nuclear-accord.html,"With a combination of threats, provocative acts and public appeals, Iran is jostling for attention from an administration preoccupied with spillover crises from the Trump years.","Iran has threatened to block some nuclear inspections next month, and further increased production of fuel that could be enriched for use in bombs. It has seized an American ally’s cargo ship. And it has incarcerated yet another American citizen on spying charges.",The New York Times,2021-01-28T00:26:06+0000,article,Foreign,World,Middle East,News,nyt://article/44c7476c-2db1-5f15-95d5-f2d38a2cc129,1207,nyt://article/44c7476c-2db1-5f15-95d5-f2d38a2cc129,A,14,1546,1230,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The authorities appeared to gear up for a new legal strike against the opposition leader after demonstrations last weekend drew tens of thousands to the streets.,https://www.nytimes.com/2021/01/27/world/europe/navalny-raids-russia.html,The authorities appeared to gear up for a new legal strike against the opposition leader after demonstrations last weekend drew tens of thousands to the streets.,"MOSCOW — Police officers raided the apartments and offices of the opposition leader Aleksei A. Navalny and of his allies on Wednesday, increasing pressure on the Kremlin’s loudest critic ahead of more protests planned this weekend in his support.",The New York Times,2021-01-27T19:59:31+0000,article,Foreign,World,Europe,News,nyt://article/ab528f07-321b-5c80-8ee9-b3fc67d6b9b0,598,nyt://article/ab528f07-321b-5c80-8ee9-b3fc67d6b9b0,A,12,1546,1230,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Spain has suspended vaccinations in Madrid because of a shortfall of doses, as the European Union locks horns with the drugmaker AstraZeneca over vaccine delivery cuts.",https://www.nytimes.com/2021/01/27/world/europe/europe-covid-vaccinations.html,"Spain has suspended vaccinations in Madrid because of a shortfall of doses, as the European Union locks horns with the drugmaker AstraZeneca over vaccine delivery cuts.","BRUSSELS — Europe’s coronavirus vaccination woes snowballed into a full-blown crisis Wednesday, as Spain became the first country to partly suspend immunizations for lack of doses, and a dispute escalated with AstraZeneca over the drugmaker’s announcement that it would slash deliveries of its vaccine by 60 percent because of production shortfalls.",The New York Times,2021-01-27T20:09:47+0000,article,Foreign,World,Europe,News,nyt://article/b7588be9-b3a7-5268-8a9a-2b98ff7c85cb,1314,nyt://article/b7588be9-b3a7-5268-8a9a-2b98ff7c85cb,A,10,1546,1230,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"A contentious ruling in Poland, which spurred thousands of women and their allies to protest, came into legal force on Wednesday.",https://www.nytimes.com/2021/01/27/world/europe/poland-abortion-law.html,"A contentious ruling in Poland, which spurred thousands of women and their allies to protest, came into legal force on Wednesday.","A contentious near-total ban on abortion in Poland went into effect late Wednesday, despite rampant opposition from hundreds of thousands of Poles who began protesting in the fall in the largest demonstrations in the country since the 1989 collapse of communism.",The New York Times,2021-01-27T22:51:51+0000,article,Foreign,World,Europe,News,nyt://article/e21bb163-d57b-5492-ba59-e38b23101131,637,nyt://article/e21bb163-d57b-5492-ba59-e38b23101131,A,12,1546,1230,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The move, which comes as Britain is swamped by a fast-spreading variant of the coronavirus, will require British citizens arriving from 22 high-risk countries to quarantine for 10 days.",https://www.nytimes.com/2021/01/27/world/europe/britain-travel-quarantine-hotels.html,"The move, which comes as Britain is swamped by a fast-spreading variant of the coronavirus, will require British citizens arriving from 22 high-risk countries to quarantine for 10 days.","LONDON — Britain, swamped by a fast-spreading coronavirus variant and desperate to keep other mutations out of the country, tightened its travel restrictions on Wednesday, requiring British citizens arriving from 22 high-risk countries to quarantine in hotels for 10 days at their own expense.",The New York Times,2021-01-27T19:43:12+0000,article,Foreign,World,Europe,News,nyt://article/eb248fb9-2665-52aa-aa97-345b10e84cef,1030,nyt://article/eb248fb9-2665-52aa-aa97-345b10e84cef,A,10,1546,1230,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"British ports expected gridlock after post-Brexit trade rules began on Jan. 1. Instead, some are nearly empty as truckers stay away, reluctant to spend hours waiting for newly required export documents.",https://www.nytimes.com/2021/01/27/world/europe/truckers-uk-ports-brexit.html,"British ports expected gridlock after post-Brexit trade rules began on Jan. 1. Instead, some are nearly empty as truckers stay away, reluctant to spend hours waiting for newly required export documents.","HOLYHEAD, Wales — Beneath swirling gray clouds, Bryan Anderson leaned from the cab window of his truck to vent his frustration at the new paperwork that had already delayed his journey through Britain’s second-largest ferry port by half a day.",The New York Times,2021-01-27T10:00:26+0000,article,Foreign,World,Europe,News,nyt://article/f52d3681-1fc0-5f7c-b5a7-f8bd1209a289,1261,nyt://article/f52d3681-1fc0-5f7c-b5a7-f8bd1209a289,A,11,1546,1230,11
